name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.	T00346116_FF11_1.TXT	T00346118_FF5_1.TXT	T00346121_FF2_1.TXT	T00346125_FF3_1.TXT	T00346128_FF13_1.TXT	T00346130_FF12_1.TXT	T00346131_FF15_1.TXT	T00346132_FF14_1.TXT	T00346135_FF7_1.TXT	T00346114_BF5_1.TXT	T00346115_BF1_1.TXT	T00346119_BF4_1.TXT	T00346120_BF8_1.TXT	T00346127_BF3_1.TXT	T00346129_BF10_1.TXT	T00346133_BF7_1.TXT	T00346134_BF6_1.TXT	T00346113_BMS2_1.TXT	T00346117_BMS16_1.TXT	T00346122_BMS8_1.TXT	T00346126_BMS3_1.TXT	T00346136_BMS10_1.TXT
IL27RA	0.290464443773326	0.384345262081475	0.411199020437943	6.61083080527987	6.32036636150654	6.94609620654525	7.32678081980807	6.19880599369041	6.02597298865574	5.92901499563745	5.67746293152371	6.30802751808388	6.39211509807644	6.07902070153792	7.24428118029525	6.42910624944701	7.26808824072844	6.20644251851596	6.19413738262336	7.08807275886233	9.18525506261358	5.26976548894012	5.74762459259345	6.0233162887386	7.15381474557561	5.81359418668908	6.31730177301548
NKTR	0.34470859787345	0.272599976409031	0.351692887282142	6.14496072176428	5.80025212389083	4.79949187151975	5.6904901138382	5.11085592729656	6.18706133513426	5.38672631521223	5.6444777593755	6.76696867003846	5.86936580132432	6.74683132127823	7.4865900645274	6.1471278005973	4.9358115918078	6.08532338223185	6.22040393095337	5.71107279159915	6.54615011096771	5.32202168593156	7.3698384066079	5.6857957765263	6.44699100772508	6.39531886136151	5.53204397209878
STAT2	-0.401869734555877	0.0296667996380336	0.202615805639396	6.27974962589757	6.68161936045344	6.41108555859275	6.80339149124324	6.58421919910317	6.86697513560705	6.55925998502307	6.84306369887513	7.22373831880516	6.23201181272906	6.61082904410236	6.46411616273101	6.48388198252882	6.40350382853025	6.5910294941464	6.48746302238739	6.05460240590047	6.76590763857082	6.32407922580571	6.34586770797592	6.10145570104263	6.39144011749551	6.521163517416	4.70223433213745
AIM2	0.0197945703978455	0.895988595523363	0.610521274422765	6.27242103973072	6.25262646933287	6.09399018182659	5.72110858287466	6.27958891479346	6.52677050555472	6.82920297932475	6.57974934146323	6.53526479025217	5.53912926250301	6.16883366540326	6.58572795344355	5.91475428670576	6.22075731548258	6.3819323086486	6.26591717142983	6.46510644441005	6.40210637982226	6.1689052474507	6.19732675127589	6.21154573371896	6.21226149593436	6.26961786003898	6.24551456813779
PLAU	0.0534758620147775	0.946606301203547	0.621569918504338	6.8550670695404	6.80159120752563	6.94313665559084	5.46422519176939	5.52076122721993	4.57413881434405	5.65768121775662	9.06862757331423	9.79587381139072	8.60520370587489	5.58467267046996	6.83031799829635	5.46233301713223	8.97956966908943	4.71784941107737	5.9768883981591	5.29678188822658	6.97691077687559	5.21753389911178	5.22600759449135	9.98584481231267	7.83904092825253	8.31586344911495	8.29093006188532
IFIT1	0.909543782531581	0.0533153033485299	0.207134017478535	6.18914184630079	5.27959806376921	5.38404727998777	5.1671684743386	4.51097964123947	4.9470123318593	5.14433493740366	5.42223772610161	7.16289950363751	4.72966024455265	5.04804243480232	7.84011415967788	5.21496086915919	5.88895007341793	4.39463784103864	5.85041930771536	5.19774724832859	5.96640476221979	5.12433683811582	4.96525985252114	7.55154834052515	8.57068608980797	6.24950306967288	7.64427554970996
PDGFRA	-0.150873328520970	0.141337438959479	0.271122906216808	6.62218877539123	6.7730621039122	6.60532547028125	7.00814009845801	6.429451409863	6.69670435842018	6.50719835045585	6.9651114332101	7.00597371818315	6.72866493857753	7.01098915776075	6.7258140306338	6.60430616402038	6.56002619941118	6.61586155083384	6.88526337661058	6.78627730436149	6.71104014381344	6.69469126951766	6.95020014512642	6.34576731189193	6.57643409342357	6.49601720846531	6.13675528197643
GAB1	-0.639676180591063	9.56755347934416e-07	0.000191925513016665	7.47517562507232	8.11485180566338	7.96407802016605	8.17676673530582	7.95033036427274	8.13238836280794	8.07397123417659	8.23541326317212	8.09214346115935	8.14193810409317	8.26663670581668	7.98865752058023	7.40158605803943	7.37574161228029	7.45156075396112	7.38779287123911	7.49667220111428	7.24110984334285	7.66386629134683	7.60647756356642	7.53595946925043	7.73024790497139	7.50136542024066	6.79624561600715
AHSG	0.237800957653312	0.131268221351695	0.270142003480056	7.0093855139888	6.77158455633549	6.8479623897869	6.68775543604981	6.53851439848733	6.56905413847382	6.8914674954718	6.78674749933024	6.67030549687633	7.20400094046231	6.74845321208081	7.2185328415979	6.60561891873799	6.97818855703595	8.12755934120062	7.34620935632752	7.2109928635128	6.98527468195677	6.6288335595207	7.16733278489869	7.34253699705264	6.55389145119059	6.20303398889288	6.7540063399293
LRRC57	0.0391330308157878	0.830810864046177	0.596165496833564	6.03183233316757	5.99269930235179	6.1153114276603	5.41950655514541	5.63085047151288	6.37011627565918	5.81584431486772	6.13951141654328	6.5609625105178	6.52816005282931	5.35403069643018	5.59083085623301	6.29813150902844	6.11405905740086	5.94766607906442	6.2311643325408	6.02035008028678	5.47239586320114	6.18689025976574	6.03911598046545	6.16706815450632	5.44085292750981	6.50609430929937	6.3992009218763
IL17D	0.129294969311162	0.584736110201286	0.521325787538245	7.3956929557977	7.26639798648654	7.1204765994388	7.66000657184941	7.3527162388458	7.75947442613627	7.05026275690961	6.96476389477051	7.13568048570152	7.16690490389453	7.1872960008324	7.32300639016416	6.99094670136127	7.2091374408422	9.00957905184919	7.18558070985648	8.34275810411594	7.22251743217676	6.84519111835613	7.80930320440363	7.49417592378008	6.73398638023369	5.97511155507602	8.00271441315455
FYN	-0.0835380950354905	0.632332385610459	0.53977078491805	5.77158786381597	5.85512595885146	5.24436491619624	5.79399072814516	5.63153837781271	5.70498607067794	6.09098200069225	5.75169870944167	6.33235387369617	5.77944980357461	6.36676914942643	4.86934815295262	5.47109916812775	6.42633338925938	5.71951220730393	5.63484015562838	6.04128726907937	6.08427221202647	6.18471295170841	5.22954542188627	6.03334204745452	5.28993998972676	5.99808096298512	6.04832830146869
EPHX1	0.425686818859643	0.0922346693155028	0.236062211874388	6.37400308016779	5.94831626130815	5.4105888182018	5.64459309430272	5.75403668785038	6.09102817438044	5.9967785827851	5.84636440518023	6.92167582774732	5.55933790392786	6.31044285739745	7.67477713900686	6.09855926138169	5.78703390167522	5.81145235506631	6.34653199293178	6.39948161417803	7.74239701418265	6.01256244213779	6.47560398361692	5.84253812326384	6.62900065425926	6.4416669949114	5.60043456556947
APLN	0.131149711924407	0.573875987297668	0.515497541445834	6.28012227542602	6.14897256350161	6.529499418591	6.24978266559257	5.90616135605669	6.2241158638221	5.5725562662001	5.99635949858179	6.366508788815	6.25696882365035	6.23880039020489	6.1559921874923	5.94108822671836	6.59104653234526	6.17134233231175	5.77129075143013	6.34334173351182	5.63325808728294	6.02567896456726	6.16200567227907	6.10870286277575	6.13006100526605	5.9602285169785	8.64755270757905
SLAMF8	0.0312891758274523	0.923027248518369	0.612097991793409	6.83450963305176	6.80322045722431	6.65652635718158	7.49479589424294	5.01216453604246	6.90208825562987	6.66230632857259	6.81502527070468	7.74052859036227	7.02353641186694	6.92201247041544	7.04052232580765	6.67129969952822	7.06032951486224	6.20258147204285	6.90312485435069	6.84992223230946	8.32796734741016	5.81952188037529	6.3995168397098	6.40637896880149	8.025711459819	6.61394941141126	6.52779922324477
HLA-E	0.722325814914109	0.122320164642450	0.270142003480056	6.29890216170828	5.57657634679417	5.12646985523714	5.015161749992	5.91939198556471	5.52881803121847	5.42613925250793	5.54368694635648	7.0814960118436	5.54946749127698	4.99855579715020	8.4704392815109	5.05830993102142	7.15416399882929	4.89825713549274	6.2854426441247	4.88959992999045	7.38439185775206	4.36716929575282	4.87367307627207	6.60829141137834	8.61847928017997	6.26349100603942	7.01401925386342
HLA-DQA1	-0.190339108081068	0.186531273589804	0.304213411061163	6.65084225965965	6.84118136774072	6.3254855973479	6.88441838336537	6.48994772261451	7.27505399486331	6.84037807226234	6.77526938142687	7.18997728749697	7.06743516120121	6.72266670908797	6.7141889280315	6.45402667425232	6.0755435135228	6.4089052578965	6.88129137658582	6.90663236095265	6.8393480710738	6.18432221305588	6.75820985511463	6.29649390573348	7.17720925738353	6.8401299749068	6.92464798706572
MSRA	0.182123269631213	0.398053264944811	0.420261301565412	5.98119848687494	5.79907521724373	5.18553900341363	5.60262663297004	5.19084938040743	6.51449561811248	6.22309828329410	5.54431347850747	6.3250623712352	5.60219824038513	6.00349394686812	6.53382027920029	6.25126833033793	5.82903306037265	6.22664773688498	6.19841831849594	5.66733764445449	5.63651408427334	5.04747313955807	5.33235905049131	6.26911026562217	6.34464178960705	6.67694524450356	5.74201138557251
TNF	0.209852332732832	0.235847606144560	0.325844516808549	6.8196542700894	6.60980193735657	6.05154206919611	6.3008769588484	6.37634138868513	6.39680366430683	6.73198361577607	6.81791442491269	7.0765378753544	NA	7.12641550177291	7.29810853543562	6.66935378835689	6.69213811867095	NA	6.84534814337661	7.03286669518803	7.14655282659245	6.47855791967382	6.49875336048218	7.27722653794134	6.73975462514394	6.33753642012157	NA
PRG3	-0.0906949662125598	0.656171860757884	0.544174196747199	6.40660121057016	6.49729617678272	6.26914033390887	6.46227367102246	5.47568176817855	6.45753010980239	7.68041060839488	6.61895375419271	6.61795528065102	6.56258325706732	6.33113680782628	6.70456838313708	5.99039995458281	6.48764038367987	6.35421020047584	6.26981074398415	6.59171454659127	6.52293701509348	6.75060052009608	6.41596087023795	6.43519787412996	6.26104550138612	6.19800100720984	6.30372873680763
SDC4	0.6458090799746	0.0900956927507739	0.234717307949611	6.20806529784304	5.56225621786844	4.42443060024373	5.68636569615304	5.04046409125723	4.98557325674285	5.67955628647442	5.71603460051363	6.49923022516552	6.0401255887935	5.988525615472	7.2089284516853	5.49554967783672	6.71736879320846	5.46209727196608	5.73618555645877	5.37568479501801	7.44505786386226	5.77941959812735	5.09966883117994	4.83377991899775	8.07499419179315	5.91886669780838	7.5572472240173
IL1B	0.353602806049206	0.711602403918422	0.554204225196979	8.21461730042225	7.86101449437304	8.16570491589819	8.35728692615831	5.32469730634484	7.03506296823385	6.6755298503098	10.7478023169985	11.2777976992072	7.39829107490117	5.76695739130562	7.34805316850638	7.32258306420975	11.9547731819150	5.01390175229743	7.51903826110032	6.26157924377963	7.09196373967794	5.06987059054317	7.13490008396448	11.7191752102604	9.74098157887185	10.0080296916874	10.6051753386756
ITPR1	0.931772595099438	0.178094282579817	0.293977945510411	7.54176424368476	6.60999164858532	6.56190813094786	6.49827307991148	7.4881804617081	6.1508181762554	5.47350809181534	7.1124912811467	8.79441522585052	6.29738131364074	5.11294907599174	12.179610074716	6.02488060604186	7.21492074714013	6.1722423602185	7.96130739287518	5.63283293974729	9.1687377866132	5.15541248602774	5.5882047141093	7.76243980385036	9.77595248880785	8.58187945707989	6.82451431067453
FYN	0.277262817953495	0.208611784576151	0.317491807162399	6.86812062114458	6.59085780319108	5.87850747371952	6.15259652922204	6.40818677880601	5.97772737421869	7.19834789541651	6.8687217613244	7.34211292019097	6.87340180102133	6.61811769480025	7.46635426943975	6.35328289686713	7.08073394053861	6.63791480351004	6.78017888534637	7.05546331900395	7.17824062707794	6.30175617037563	6.3601528072149	6.79849570472685	7.59527523925462	6.52158832594414	7.15613108557955
FLT3LG	-0.113607805031854	0.435970158340168	0.442809441116839	6.16174823694179	6.27535604197364	6.23840807472689	5.9559819927336	6.37813213212333	6.59373795773596	5.52504450484308	6.55199804474539	6.41956838294951	6.39868507753603	6.41664821036901	6.27480263821788	5.86249491630077	6.15179383723977	5.67776036623378	6.55765340317353	6.46743814770567	6.20813067419331	5.75081278805957	6.66306713414183	5.97118540919203	6.11874262552476	6.4594154059218	5.93942973433857
WASL	-0.151203154451437	0.160796789271336	0.283767326250575	6.72178320448066	6.8729863589321	6.47718716364012	6.78826704726006	6.73911412747443	6.9806997579582	7.00965291610618	6.91086082569039	NA	6.98373293372912	7.09437609959827	6.95728504854964	6.68265472240642	6.59750368849493	6.91253540006225	6.80275756793412	7.17835916999738	6.17173334060928	6.57964282401846	7.06987880591774	6.66886170675131	6.56081342524012	6.40229385096198	6.79886210730494
HLA-E	0.56696174339885	0.156754802687949	0.279219363959828	8.02439656664855	7.4574348232497	7.91351398343796	7.3943086827278	7.2405133482484	6.89845420764902	6.5882714334547	7.21637962180024	8.91891039647547	7.96211194780758	6.9844497876461	9.25827208372687	6.84709324553255	8.02327489680208	8.14693867069785	8.42750993173292	6.8394283185368	9.28295123798953	6.26827190358848	7.30160626348757	7.7084354944059	9.49507895892977	7.28088144077575	9.43741292022501
KLRF1	-1.58088080087958	3.1462706023692e-05	0.00252457266427677	7.71442238782555	9.29530318870514	9.6236482288919	10.1145630853482	8.93042688116387	10.2146953495052	8.61066476417747	9.68613778070534	8.41774040239621	8.68794118166947	9.37191102448864	7.38785097904255	7.22290199587029	7.44676769209116	7.45681346106775	8.16426577100826	8.14148513984172	7.49261034647616	7.33124272449842	8.52266377439982	7.83430859903953	8.36484581311542	7.38828074140614	7.533454003875
FCER2	-0.105339018624175	0.501164352193297	0.481152393920063	5.9492042226647	6.05454324128888	5.93852406070396	5.65797588545588	6.04429232711305	6.08994758090958	5.64923447519301	6.04597963423537	6.32346992582868	6.32674803458033	6.41471724758007	6.37251633665474	5.3780131241058	6.10121216597075	6.0452189935468	5.71842829010672	5.79632860603168	6.22051930180243	5.91680511532841	5.75412909389838	5.06822863756736	6.85091987542105	6.15849086131555	5.9588444928915
ICAM1	0.341073814083709	0.167739851226113	0.287079633338241	8.7024062648844	8.36133245080069	8.22077323760868	8.6541422130971	7.96182029835642	8.31121273985885	8.31455398755946	8.52819863951774	8.31188374040288	8.56446293175733	8.38494426904773	8.65599284265057	7.71237895274277	8.73496814819697	9.54891441048145	8.61773630808906	9.61449961872158	8.94923222142943	8.32959282870004	9.56213644169021	9.23663993745995	7.84324300801687	6.98809008095168	9.33785664436658
FGB	-0.171020744186881	0.341393308658845	0.392456372247597	7.60354547140587	7.77456621559276	7.67612675863044	7.9237293597577	7.5270440851954	7.88794544210565	7.77640293533811	7.84505091169204	7.67865231400913	7.93921170134602	7.7169324322603	7.28914103071759	7.76906935497554	7.56611260355302	7.72097233178579	7.99507603420752	7.83190134060992	7.48102830755286	6.95086258691935	7.7575587389161	9.19361188476904	7.29221295435832	7.31867654278134	6.67986741712996
C8B	-0.192189357566757	0.338928188651950	0.390742142979321	6.00564404982292	6.19783340738968	6.30917349062604	5.86472306934118	6.16952476686253	6.28584093050963	6.1700768662663	5.90839808572326	6.36873456931582	6.83889435589777	5.86513453196459	6.31273546982711	5.87818222758651	5.84193834017657	6.93023111711324	6.32378830970026	6.28656915532267	6.11125663146413	4.94644371847933	4.80810483497025	6.20790697060905	6.70943901400294	5.8988691956164	5.81790766282955
TBX21	-0.369516127586770	0.191956632924469	0.304512745412941	8.0228653855664	8.39238151315317	8.40222048918393	8.8057125392431	8.1674791538225	9.615892838812	8.10809764902719	7.80018253279435	8.53781042429067	8.49277899756599	7.60125899363882	9.25536253473062	8.32628153322954	7.78591928317646	8.17791192543014	7.54197625753376	7.17065213698235	7.859788770731	6.91422450331584	7.45601904390135	8.82626009511944	8.70577257483502	7.836986202205	8.44009515117266
TIRAP	0.283234064311678	0.101614128223725	0.247076794738043	6.00155616953133	5.71832210521965	5.33844340955069	4.98958823500518	5.6777441111382	5.94995886274107	5.59900163667259	5.91573580881285	6.40670941305651	5.72427036867708	5.86344710132268	6.20395319835983	5.76813349124023	5.47017250556854	6.00367794332684	5.98536281341129	6.38240978410374	6.08823925520988	6.17503753622154	6.04925756464836	6.60312035268975	6.17684985804074	5.51638592767595	5.59762997341057
PLSCR4	0.0962031660619465	0.729482113919745	0.561630780234515	6.44587948665613	6.34967632059418	6.36508139413312	6.2520759161066	NA	6.27317223745135	6.74872905830155	6.24306266964097	6.84575342464519	5.87995933049257	6.1895765339821	7.84274320206757	5.99447871311047	6.30404106699584	5.83543527850198	6.04158409096242	5.48848653600524	5.96055478592305	5.85177315183951	6.24480840490379	6.01541847488553	8.68254434806579	6.5254493172058	7.00911595606266
MSRA	-0.0733173102516496	0.66606782350719	0.544174196747199	7.2054397595225	7.27875706977415	7.08964974781909	7.58319947210482	8.07888548144532	7.19299048957897	7.09178941413877	6.79769639132863	7.21166001286607	NA	7.18418554891152	8.11985693364262	7.06930180641914	7.23944414179275	6.94176607574577	6.94013066677152	7.4858276290261	7.19751586903242	6.7873699012412	7.3910570959875	7.12552843740606	7.31526182503868	7.02016282116522	7.0374936705235
CD59	1.21407474074917	0.0536732713833456	0.207134017478535	7.26911421692135	6.05503947617218	5.84041745186286	6.00979411016186	5.04930883509434	5.74080826406504	5.64834943564903	5.93225361159744	8.75806806389332	5.52096459936641	5.99539091385928	9.7234640702471	6.73053087366802	8.44895822487137	5.46554310890484	6.56322327457168	5.86257534131146	8.46842507335847	4.87085087958458	5.88143445128216	6.26110912368712	9.37082974106519	6.90546517833599	9.94607547908954
IRF1	-0.405654994393587	0.0280163158805513	0.202615805639396	5.79024415432924	6.19589914872283	5.41317381071374	6.21019794327207	5.99910663101542	6.27440890441185	6.12722331301199	6.43076279402344	6.45117272485069	6.43571185006745	6.4213343671388	6.18156872271748	5.91318705586343	6.0441116425722	5.91554062376091	6.42190443386358	5.74559636391658	5.44391905403086	5.93314186832578	5.68906001817852	5.47218191194882	5.47012332916796	6.38566057719498	4.65717840473902
CLEC2B	0.00696366466181697	0.971536490930188	0.624649411314856	6.16379105713464	6.15682739247283	5.57889168836052	6.18840741051621	5.6774410863461	5.98661869235086	6.40457796569506	5.85206170346343	6.75976375131165	6.43646224986357	6.52722198434804	6.3165900728042	6.1379235004256	5.51621429089737	6.38639255033305	7.19775815440873	6.26632004785663	6.37240624671468	6.43783045606533	6.57328105936218	5.48935339308445	5.82212501486479	6.14460548606075	5.4684834698726
IFIT2	0.0390862904915252	0.911522093606773	0.611382715508176	6.20845619677799	6.16936990628647	5.92183128447549	6.02657638239137	5.92868882151684	5.53484852883747	6.10513602593598	6.49967580298011	7.0511717896172	6.23451756257556	6.22188295824819	8.86680603155921	5.53066311343833	5.18116916056789	6.10366373102963	6.43018900552705	6.03484211095372	5.99930673652763	5.4962167643477	5.97700689497084	7.8619284455701	6.30558917952928	6.5693154004905	4.35323398360203
GSTA2	-0.112808527851779	0.365314327157567	0.401546317942167	6.24730040087112	6.3601089287229	6.27448119808936	5.91211109862421	6.17159860593708	6.10888035326086	6.5912917883596	6.34164637899463	6.38920871223462	6.49018004898351	6.96158217402226	6.03873972811452	6.54844400781824	6.3778738381811	6.54420710109815	6.2416551047076	6.34583937116094	6.20533388953835	6.05027029141572	6.17816912847944	6.65292011381513	6.05002575726736	5.85127729588009	6.13014958384797
ANXA8	0.0345428342918144	0.867651623134106	0.600737148010285	6.20063899335537	6.16609615906355	5.63110056174673	5.42901165846409	5.89875984107783	6.42115104595627	6.41105065418238	6.15914106030883	6.62819587323817	6.66863206059285	6.24782267600485	6.58396773582559	5.87361614590563	6.41421252522844	NA	6.44524099600457	6.25809691916364	6.74052968176165	5.04809002255613	5.91945415986574	5.83004565283151	6.76764462100763	5.91650521184869	6.61026424826523
GAB2	0.143588633273187	0.257655917401583	0.340567740272256	6.72268011117125	6.57909147789806	6.34147310132971	6.58536466578825	6.42020426727009	6.86997771797122	6.27522399896655	6.20626936078373	6.91948627645439	6.83402332950674	6.75980058301185	7.05259396294703	6.32801336353928	6.25276390927291	6.78964426183685	6.80889989779104	7.10992569942828	7.10222069698931	6.75458500074071	6.9761559791489	6.73030651580155	6.5809117089963	6.38815450877691	6.5206659399571
CCR8	0.257722169865237	0.251365866224524	0.336848244046115	6.14503400344592	5.88731183358068	5.29368461098015	5.63189430473277	5.15997021142804	5.91087577026988	6.49579976716211	5.44503693962946	5.92321998064534	6.55673034798937	6.56859456938901	6.1724841645697	6.11239857652015	6.35724400168994	5.92077024414032	6.06040048937258	6.3781408994871	5.91338555739239	6.13036384681496	6.40726138947144	5.82067750934961	5.88705784211571	5.51870034644161	7.20655717743143
HS3ST3B1	0.550985996684507	0.231476948943189	0.325844516808549	8.11009078985248	7.55910479316797	8.69137112226439	8.60525353599244	6.97840682229227	6.73773929947326	6.76813986924982	7.60475985392329	7.52492804828958	7.62043799416919	7.50090659285749	9.39658960346226	7.05079366184959	9.11249541220764	7.02671468599428	7.78872354617225	7.71691435516783	9.13902893715256	NA	6.49834903432675	7.06964252450323	10.4538470395188	NA	7.95789988802206
HSPA1B	1.25394346086514	0.0103644095823811	0.173258732453382	6.6773643286298	5.42342086776466	4.71686533943438	5.47518892081323	5.34625439826362	5.27048696923058	4.4472441815386	5.45552742824866	7.13914724331439	5.32991446548959	5.63015886354891	8.52738074353507	6.64823149318859	7.37642599301746	5.05194950023771	8.0177220860353	5.16339993084675	7.17145912265112	5.3209958681607	5.06907245202288	5.61631844327466	8.63072512657119	7.37160839599732	6.84044711664867
PLAT	-0.18212308592046	0.211965434296782	0.317491807162399	6.60351696769234	6.7856400536128	6.63758591933153	6.73398071293097	6.71643093436208	6.52396758755435	7.26163681915503	6.36845868821204	7.07432265722744	NA	6.96873711012893	6.69222741900797	6.6799454238781	6.100911440542	6.55785989680397	7.01283396886645	6.9920509271115	6.54117766431292	6.21950355411579	6.72066832641418	6.36156011616349	7.15373140616102	6.69203388796988	6.12121654865313
CIITA	0.0846252631988706	0.589857989531437	0.523025857832405	7.07325247671575	6.98862721351688	7.36401687409071	6.96160890215225	7.20981032337301	6.64660752599806	6.87912139916152	6.71557058233887	7.07111399282643	7.31766273676276	6.7321325849483	7.3718586158753	NA	6.83319785101115	7.02788085246184	7.31556430241331	7.1167534056872	7.66972424422473	6.38541091906355	7.43194771734518	6.83291946652275	7.38689944013274	6.43362042913548	NA
FYN	0.339006930700935	0.0614026973260996	0.218007188092774	7.7615504228726	7.42254349217166	NA	7.35659750802282	7.40639220723285	7.35552429588443	7.47466942777692	7.2938813330443	7.09579978919057	7.68401274988475	7.71347062633668	8.10333989959742	7.0468817822393	8.14476991472168	7.79303803940182	7.89467193522598	8.49315342374243	7.67516990401423	8.2527125747517	8.3721458377411	7.77911746341094	7.02373885812696	6.69667154033981	7.62474432403041
